Source Tissue Type,Target Destination Type,Source Order,Destination Order,Euclidean Distance,Distance Index
TE,TE,58,14,46.80992693,0.706876329
TE,TE,58,15,139.2162989,0.128227809
TE,TE,58,16,127.3395137,0.202600215
TE,TE,58,17,149.3354708,0.064861575
TE,TE,58,18,108.7581775,0.318956506
TE,TE,58,19,39.20310562,0.754510229
TE,TE,58,20,133.4173042,0.164541103
TE,TE,58,21,60.33384946,0.622189553
TE,TE,58,22,146.1832185,0.084600973
TE,TE,58,23,118.1420987,0.260194409
TE,ICM,58,24,126.5769396,0.207375452
TE,TE,58,25,82.10273762,0.485872818
TE,ICM,58,26,101.2248781,0.366130012
TE,TE,58,27,144.9136973,0.092550711
TE,TE,58,28,142.4886232,0.107736521
TE,ICM,58,29,77.4475628,0.515023514
TE,ICM,58,30,126.5837644,0.207332716
TE,TE,58,31,113.4128256,0.289809108
TE,TE,58,32,103.1820387,0.353874276
TE,TE,58,33,139.5436558,0.126177901
TE,ICM,58,34,94.65272556,0.407284818
TE,ICM,58,35,115.2478291,0.27831832
TE,TE,58,36,95.04487143,0.404829201
TE,TE,58,37,150.0653825,0.060290869
TE,TE,58,38,117.2136011,0.266008659
TE,TE,58,39,126.7792191,0.206108778
TE,ICM,58,40,133.3488459,0.164969788
TE,TE,58,41,117.0172384,0.267238282
TE,TE,58,42,71.04204066,0.555134881
TE,ICM,58,43,83.92880349,0.474437997
TE,ICM,58,44,103.9374041,0.349144179
TE,TE,58,45,93.84507123,0.412342348
TE,ICM,58,46,97.980165,0.386448399
TE,ICM,58,47,126.1750736,0.209891936
TE,ICM,58,48,117.4021535,0.264827945
TE,TE,58,49,109.6277437,0.313511284
TE,ICM,58,50,122.610318,0.232214429
TE,ICM,58,51,114.1402325,0.285254088
TE,TE,58,52,131.5675061,0.176124535
TE,TE,58,53,53.89433798,0.662513761
TE,ICM,58,54,124.8796752,0.218003719
TE,TE,58,55,85.43612096,0.464999178
TE,TE,58,56,140.6897501,0.119001061
TE,ICM,58,57,108.6308943,0.319753553
TE,TE,58,58,0,1
TE,ICM,58,59,126.5757796,0.207382716
TE,ICM,58,60,124.5817634,0.219869242
TE,ICM,58,61,107.5048792,0.326804657
TE,ICM,58,62,95.46875867,0.40217482
TE,TE,58,63,78.71827564,0.507066312
ICM,TE,59,0,134.1942635,0.159675785
ICM,TE,59,1,123.7324127,0.225187874
ICM,TE,59,2,101.8308291,0.362335548
ICM,TE,59,3,124.8047752,0.218472743
ICM,TE,59,4,137.5665248,0.138558692
ICM,TE,59,5,97.46821463,0.389654231
ICM,TE,59,6,137.9420556,0.136207118
ICM,TE,59,7,107.4449624,0.327179856
ICM,TE,59,8,86.77907339,0.456589613
ICM,TE,59,9,100.8154316,0.368693965
ICM,TE,59,10,123.8070307,0.224720617
ICM,TE,59,11,64.05857376,0.598865337
ICM,TE,59,12,63.52241642,0.602222753
ICM,TE,59,13,74.35936482,0.534361803
ICM,TE,59,14,107.8213282,0.324823054
ICM,TE,59,15,81.58141804,0.48913732
ICM,TE,59,16,56.96263399,0.643300098
ICM,TE,59,17,47.11979546,0.704935933
ICM,TE,59,18,70.38865589,0.559226375
ICM,TE,59,19,108.0722314,0.323251899
ICM,TE,59,20,77.15978633,0.516825569
ICM,TE,59,21,103.0654452,0.354604384
ICM,TE,59,22,27.57451747,0.827328426
ICM,TE,59,23,84.97592069,0.467880951
ICM,ICM,59,24,21.09896634,0.867878314
ICM,TE,59,25,77.52763965,0.514522073
ICM,ICM,59,26,57.79333907,0.638098224
ICM,TE,59,27,28.53430998,0.821318207
ICM,TE,59,28,53.48224672,0.665094276
ICM,ICM,59,29,72.38022852,0.546755151
ICM,ICM,59,30,20.28483667,0.872976393
ICM,TE,59,31,48.5717728,0.695843654
ICM,TE,59,32,51.31893114,0.678640954
ICM,TE,59,33,58.44849128,0.633995662
ICM,ICM,59,34,59.62916629,0.626602278
ICM,ICM,59,35,66.72489711,0.582168825
ICM,TE,59,36,121.6416494,0.23828023
ICM,TE,59,37,85.14974568,0.466792459
ICM,TE,59,38,106.4011512,0.3337162
ICM,TE,59,39,47.81924309,0.700555994
ICM,ICM,59,40,24.56778468,0.84615658
ICM,TE,59,41,98.51472973,0.383100956
ICM,TE,59,42,80.37526951,0.49669022
ICM,ICM,59,43,86.79707972,0.456476857
ICM,ICM,59,44,31.38519295,0.803465983
ICM,TE,59,45,82.5914819,0.482812302
ICM,ICM,59,46,95.82162246,0.399965188
ICM,ICM,59,47,48.44939695,0.696609971
ICM,ICM,59,48,38.80115187,0.757027263
ICM,TE,59,49,133.7356001,0.162547934
ICM,ICM,59,50,27.27632643,0.829195697
ICM,ICM,59,51,26.3571169,0.834951786
ICM,TE,59,52,99.95813797,0.374062336
ICM,TE,59,53,120.3099464,0.246619351
ICM,ICM,59,54,31.61787864,0.802008906
ICM,TE,59,55,78.53146004,0.508236151
ICM,TE,59,56,42.81807025,0.731873328
ICM,ICM,59,57,51.99825751,0.674387013
ICM,TE,59,58,126.5757796,0.207382716
ICM,ICM,59,59,0,1
ICM,ICM,59,60,64.61459737,0.595383518
ICM,ICM,59,61,76.67292451,0.519874297
ICM,ICM,59,62,55.72153435,0.651071861
ICM,TE,59,63,110.2318895,0.309728124
ICM,TE,60,0,143.4185826,0.101913117
ICM,TE,60,1,120.2023606,0.247293053
ICM,TE,60,2,140.0689613,0.122888439
ICM,TE,60,3,146.1414434,0.084862568
ICM,TE,60,4,111.1790131,0.303797238
ICM,TE,60,5,122.5385545,0.232663812
ICM,TE,60,6,121.7450083,0.237632997
ICM,TE,60,7,144.1565577,0.097291918
ICM,TE,60,8,138.3838314,0.133440719
ICM,TE,60,9,88.23010715,0.447503242
ICM,TE,60,10,96.80189218,0.393826741
ICM,TE,60,11,109.4288535,0.314756734
ICM,TE,60,12,92.03874301,0.423653572
ICM,TE,60,13,66.54827833,0.583274812
ICM,TE,60,14,125.9115999,0.211541808
ICM,TE,60,15,52.07257666,0.673921627
ICM,TE,60,16,117.1225092,0.266579077
ICM,TE,60,17,71.28799659,0.553594705
ICM,TE,60,18,122.7962547,0.231050094
ICM,TE,60,19,102.414228,0.358682305
ICM,TE,60,20,25.66320037,0.83929709
ICM,TE,60,21,81.68493139,0.48848912
ICM,TE,60,22,87.40145491,0.452692261
ICM,TE,60,23,23.43970686,0.853220602
ICM,ICM,60,24,84.60800795,0.47018482
ICM,TE,60,25,107.9026385,0.324313889
ICM,ICM,60,26,37.04127563,0.768047605
ICM,TE,60,27,55.43219102,0.652883728
ICM,TE,60,28,28.88782371,0.819104505
ICM,ICM,60,29,60.11830819,0.623539272
ICM,ICM,60,30,45.88139463,0.712690797
ICM,TE,60,31,97.51126967,0.38938462
ICM,TE,60,32,76.62238046,0.520190804
ICM,TE,60,33,48.1280216,0.698622423
ICM,ICM,60,34,31.33437496,0.803784205
ICM,ICM,60,35,30.74578451,0.807469958
ICM,TE,60,36,76.09595249,0.523487295
ICM,TE,60,37,88.69352495,0.444601321
ICM,TE,60,38,63.9879653,0.599307487
ICM,TE,60,39,35.23181928,0.779378417
ICM,ICM,60,40,72.2165396,0.547780171
ICM,TE,60,41,45.34600271,0.71604342
ICM,TE,60,42,92.11464703,0.423178261
ICM,ICM,60,43,53.24749282,0.666564304
ICM,ICM,60,44,42.87674107,0.731505931
ICM,TE,60,45,47.24223001,0.704169248
ICM,ICM,60,46,44.73807716,0.719850249
ICM,ICM,60,47,27.29035609,0.829107844
ICM,ICM,60,48,28.60135685,0.820898359
ICM,TE,60,49,138.0281698,0.135667871
ICM,ICM,60,50,58.77837763,0.631929914
ICM,ICM,60,51,73.13614316,0.542021615
ICM,TE,60,52,66.55298366,0.583245347
ICM,TE,60,53,91.41562822,0.427555515
ICM,ICM,60,54,47.1061564,0.705021341
ICM,TE,60,55,75.69465196,0.526000238
ICM,TE,60,56,105.6737979,0.338270885
ICM,ICM,60,57,20.29599377,0.872906527
ICM,TE,60,58,124.5817634,0.219869242
ICM,ICM,60,59,64.61459737,0.595383518
ICM,ICM,60,60,0,1
ICM,ICM,60,61,22.60802475,0.858428593
ICM,ICM,60,62,54.48918647,0.658788821
ICM,TE,60,63,68.89207446,0.568597965
ICM,TE,61,0,132.4888106,0.170355328
ICM,TE,61,1,116.7790272,0.26872996
ICM,TE,61,2,142.3420661,0.108654261
ICM,TE,61,3,136.157764,0.147380349
ICM,TE,61,4,96.13340513,0.398012805
ICM,TE,61,5,128.0409493,0.198207826
ICM,TE,61,6,102.9293556,0.355456577
ICM,TE,61,7,138.8379301,0.130597154
ICM,TE,61,8,140.3450851,0.121159352
ICM,TE,61,9,91.92014093,0.424396258
ICM,TE,61,10,89.55037181,0.439235747
ICM,TE,61,11,119.9622114,0.248796867
ICM,TE,61,12,104.051317,0.348430857
ICM,TE,61,13,77.67703783,0.513586541
ICM,TE,61,14,114.8048395,0.28109232
ICM,TE,61,15,59.87814637,0.625043165
ICM,TE,61,16,123.4082283,0.227217916
ICM,TE,61,17,86.64170362,0.457449822
ICM,TE,61,18,124.4226273,0.220865752
ICM,TE,61,19,86.17180118,0.46039235
ICM,TE,61,20,35.42727238,0.77815449
ICM,TE,61,21,63.3493102,0.603306744
ICM,TE,61,22,101.389813,0.36509719
ICM,TE,61,23,12.67920353,0.920602852
ICM,ICM,61,24,94.37528391,0.409022157
ICM,TE,61,25,103.5919203,0.351307598
ICM,ICM,61,26,34.37931214,0.784716815
ICM,TE,61,27,73.60827259,0.539065141
ICM,TE,61,28,50.11797789,0.686161321
ICM,ICM,61,29,48.84093657,0.694158151
ICM,ICM,61,30,60.07719396,0.623796729
ICM,TE,61,31,101.7180011,0.363042076
ICM,TE,61,32,77.96124155,0.511806858
ICM,TE,61,33,62.16820278,0.610702836
ICM,ICM,61,34,23.38038896,0.85359205
ICM,ICM,61,35,33.52535204,0.790064311
ICM,TE,61,36,56.84441169,0.644040405
ICM,TE,61,37,97.23549745,0.391111506
ICM,TE,61,38,55.31556602,0.653614034
ICM,TE,61,39,47.52620453,0.702391
ICM,ICM,61,40,84.79810132,0.468994456
ICM,TE,61,41,34.88730949,0.781535736
ICM,TE,61,42,83.84882057,0.47493885
ICM,ICM,61,43,35.45882773,0.77795689
ICM,ICM,61,44,48.22196066,0.698034177
ICM,TE,61,45,32.69056661,0.795291736
ICM,ICM,61,46,22.79046561,0.857286149
ICM,ICM,61,47,42.40950543,0.73443176
ICM,ICM,61,48,40.43039333,0.746824956
ICM,TE,61,49,130.8591613,0.180560188
ICM,ICM,61,50,68.84018874,0.568922873
ICM,ICM,61,51,80.01694229,0.498934064
ICM,TE,61,52,65.84535247,0.587676532
ICM,TE,61,53,69.77568959,0.563064769
ICM,ICM,61,54,59.90666583,0.624864576
ICM,TE,61,55,67.63679165,0.576458543
ICM,TE,61,56,116.1031189,0.272962497
ICM,ICM,61,57,25.28449172,0.841668562
ICM,TE,61,58,107.5048792,0.326804657
ICM,ICM,61,59,76.67292451,0.519874297
ICM,ICM,61,60,22.60802475,0.858428593
ICM,ICM,61,61,0,1
ICM,ICM,61,62,51.90567203,0.674966783
ICM,TE,61,63,46.35772888,0.709707993
ICM,TE,62,0,133.2724709,0.165448048
ICM,TE,62,1,139.6204274,0.125697158
ICM,TE,62,2,135.07504,0.154160364
ICM,TE,62,3,121.2768113,0.240564846
ICM,TE,62,4,125.4844437,0.214216659
ICM,TE,62,5,135.0684542,0.154201604
ICM,TE,62,6,112.6317114,0.294700444
ICM,TE,62,7,113.1887385,0.291212341
ICM,TE,62,8,114.4914542,0.283054738
ICM,TE,62,9,122.2770095,0.234301606
ICM,TE,62,10,126.0466436,0.210696165
ICM,TE,62,11,113.3331614,0.290307965
ICM,TE,62,12,109.3852901,0.315029528
ICM,TE,62,13,102.7987144,0.356274652
ICM,TE,62,14,81.45128797,0.489952194
ICM,TE,62,15,95.83940527,0.399853832
ICM,TE,62,16,92.95295299,0.417928791
ICM,TE,62,17,92.34514617,0.421734876
ICM,TE,62,18,83.87108538,0.474799428
ICM,TE,62,19,64.72468142,0.594694172
ICM,TE,62,20,77.25426705,0.516233931
ICM,TE,62,21,53.64776219,0.664057818
ICM,TE,62,22,82.85213753,0.481180077
ICM,TE,62,23,62.94229397,0.605855479
ICM,ICM,62,24,65.96715801,0.586913786
ICM,TE,62,25,57.15196177,0.642114527
ICM,ICM,62,26,18.43080079,0.884586362
ICM,TE,62,27,70.72459254,0.55712274
ICM,TE,62,28,69.34717862,0.565748103
ICM,ICM,62,29,21.91575161,0.862763606
ICM,ICM,62,30,46.48995718,0.708879979
ICM,TE,62,31,56.4066856,0.646781445
ICM,TE,62,32,27.47632185,0.827943326
ICM,TE,62,33,84.33298288,0.471907027
ICM,ICM,62,34,32.27712615,0.797880699
ICM,ICM,62,35,67.95065261,0.574493147
ICM,TE,62,36,96.1807767,0.397716165
ICM,TE,62,37,118.1193119,0.260337101
ICM,TE,62,38,99.75113533,0.375358586
ICM,TE,62,39,35.45177053,0.778001082
ICM,ICM,62,40,75.48811842,0.52729355
ICM,TE,62,41,84.53878236,0.470618311
ICM,TE,62,42,40.45308339,0.746682871
ICM,ICM,62,43,39.73335657,0.751189799
ICM,ICM,62,44,33.61289465,0.78951612
ICM,TE,62,45,35.20170799,0.779566974
ICM,ICM,62,46,64.98408513,0.593069786
ICM,ICM,62,47,61.98205785,0.611868475
ICM,ICM,62,48,36.01090556,0.77449978
ICM,TE,62,49,143.9015014,0.09888908
ICM,ICM,62,50,36.0238369,0.774418804
ICM,ICM,62,51,41.59120198,0.739555975
ICM,TE,62,52,106.3926808,0.333769241
ICM,TE,62,53,79.08353911,0.504779033
ICM,ICM,62,54,63.4411,0.602731956
ICM,TE,62,55,25.49460775,0.840352816
ICM,TE,62,56,91.15564207,0.429183548
ICM,ICM,62,57,43.08633571,0.73019345
ICM,TE,62,58,95.46875867,0.40217482
ICM,ICM,62,59,55.72153435,0.651071861
ICM,ICM,62,60,54.48918647,0.658788821
ICM,ICM,62,61,51.90567203,0.674966783
ICM,ICM,62,62,0,1
ICM,TE,62,63,69.69956382,0.563541468
TE,TE,63,0,120.2189624,0.247189093
TE,TE,63,1,124.7791156,0.218633423
TE,TE,63,2,156.5939699,0.019408867
TE,TE,63,3,124.4153156,0.220911538
TE,TE,63,4,80.17411445,0.497949852
TE,TE,63,5,149.9944766,0.060734882
TE,TE,63,6,71.40757446,0.552845909
TE,TE,63,7,136.7038221,0.143960934
TE,TE,63,8,152.7458016,0.04350609
TE,TE,63,9,115.9424372,0.273968686
TE,TE,63,10,94.71639884,0.406886096
TE,TE,63,11,149.3534648,0.064748896
TE,TE,63,12,137.2517976,0.140529513
TE,TE,63,13,112.9999643,0.292394445
TE,TE,63,14,100.562669,0.370276764
TE,TE,63,15,94.27867808,0.409627103
TE,TE,63,16,144.2908741,0.096450829
TE,TE,63,17,124.9892637,0.217317476
TE,TE,63,18,136.3998574,0.14586436
TE,TE,63,19,61.75451729,0.613293334
TE,TE,63,20,76.66840343,0.519902608
TE,TE,63,21,37.39219113,0.765850172
TE,TE,63,22,135.8198386,0.149496437
TE,TE,63,23,51.50540495,0.677473255
TE,ICM,63,24,122.9969464,0.229793363
TE,TE,63,25,105.8119235,0.337405943
TE,ICM,63,26,60.6594957,0.620150357
TE,TE,63,27,114.9528757,0.280165318
TE,TE,63,28,95.65765162,0.400991973
TE,ICM,63,29,51.52717066,0.677336958
TE,ICM,63,30,97.82360896,0.387428752
TE,TE,63,31,120.190777,0.24736559
TE,TE,63,32,94.93197587,0.405536153
TE,TE,63,33,101.7477938,0.362855515
TE,ICM,63,34,51.67637511,0.67640264
TE,ICM,63,35,69.25275579,0.566339379
TE,TE,63,36,38.3845462,0.759636047
TE,TE,63,37,127.1988826,0.203480847
TE,TE,63,38,67.36930116,0.578133568
TE,TE,63,39,84.99949388,0.467733336
TE,ICM,63,40,118.9856056,0.254912371
TE,TE,63,41,54.68469319,0.657564558
TE,TE,63,42,80.86704292,0.493610736
TE,ICM,63,43,31.48840067,0.802819697
TE,ICM,63,44,78.84931792,0.506245726
TE,TE,63,45,40.46730382,0.746593823
TE,ICM,63,46,27.50800844,0.827744905
TE,ICM,63,47,84.51380876,0.470774695
TE,ICM,63,48,79.14443697,0.504397691
TE,TE,63,49,128.7346626,0.193863795
TE,ICM,63,50,100.3037954,0.37189783
TE,ICM,63,51,105.6343815,0.33851771
TE,TE,63,52,88.17912905,0.447822467
TE,TE,63,53,27.96302346,0.824895602
TE,ICM,63,54,97.26187726,0.390946315
TE,TE,63,55,69.33454395,0.565827222
TE,TE,63,56,144.3465494,0.09610219
TE,ICM,63,57,64.78436925,0.594320407
TE,TE,63,58,78.71827564,0.507066312
TE,ICM,63,59,110.2318895,0.309728124
TE,ICM,63,60,68.89207446,0.568597965
TE,ICM,63,61,46.35772888,0.709707993
TE,ICM,63,62,69.69956382,0.563541468
TE,TE,63,63,0,1
